,['Total'],['Australian Capital Territory'],['New South Wales'],['Northern Territory'],['Queensland'],['South Australia'],['Tasmania'],['Victoria'],['Western Australia'],"['Females', 'Australian Capital Territory']","['Males', 'Australian Capital Territory']","['Females', 'New South Wales']","['Males', 'New South Wales']","['Females', 'Northern Territory']","['Males', 'Northern Territory']","['Females', 'Queensland']","['Males', 'Queensland']","['Females', 'South Australia']","['Males', 'South Australia']","['Females', 'Tasmania']","['Males', 'Tasmania']","['Females', 'Victoria']","['Males', 'Victoria']","['Females', 'Western Australia']","['Males', 'Western Australia']","['Employed full-time', 'Females', 'Australian Capital Territory']","['Employed part-time', 'Females', 'Australian Capital Territory']","['Employed full-time', 'Males', 'Australian Capital Territory']","['Employed part-time', 'Males', 'Australian Capital Territory']","['Employed full-time', 'Females', 'New South Wales']","['Employed part-time', 'Females', 'New South Wales']","['Employed full-time', 'Males', 'New South Wales']","['Employed part-time', 'Males', 'New South Wales']","['Employed full-time', 'Females', 'Northern Territory']","['Employed part-time', 'Females', 'Northern Territory']","['Employed full-time', 'Males', 'Northern Territory']","['Employed part-time', 'Males', 'Northern Territory']","['Employed full-time', 'Females', 'Queensland']","['Employed part-time', 'Females', 'Queensland']","['Employed full-time', 'Males', 'Queensland']","['Employed part-time', 'Males', 'Queensland']","['Employed full-time', 'Females', 'South Australia']","['Employed part-time', 'Females', 'South Australia']","['Employed full-time', 'Males', 'South Australia']","['Employed part-time', 'Males', 'South Australia']","['Employed full-time', 'Females', 'Tasmania']","['Employed part-time', 'Females', 'Tasmania']","['Employed full-time', 'Males', 'Tasmania']","['Employed part-time', 'Males', 'Tasmania']","['Employed full-time', 'Females', 'Victoria']","['Employed part-time', 'Females', 'Victoria']","['Employed full-time', 'Males', 'Victoria']","['Employed part-time', 'Males', 'Victoria']","['Employed full-time', 'Females', 'Western Australia']","['Employed part-time', 'Females', 'Western Australia']","['Employed full-time', 'Males', 'Western Australia']","['Employed part-time', 'Males', 'Western Australia']"
2013-05-01,11491.6647665,215.0047236,3611.3184431000004,125.3990985,2293.4854164999997,821.7783046999999,235.474335,2882.1440787,1307.0603663999998,104.090803,110.9139206,1652.0412252,1959.2772178999999,57.0273827,68.3717158,1062.5969354,1230.8884811,379.2841701,442.4941346,109.6659603,125.8083747,1326.1793426,1555.9647361000002,570.6436233,736.4167431,65.9472609,38.1435421,90.246611,20.6673096,922.0634481,729.9777771,1612.0274997,347.2497182,40.3729703,16.6544124,59.3256587,9.0460571,576.7063969,485.8905385,1036.0684033,194.8200778,191.7860457,187.4981244,361.0078468,81.4862878,48.0064297,61.6595306,99.6919874,26.1163873,691.2535499,634.9257927,1271.3013155,284.6634206,304.6322488,266.0113745,632.9238471,103.492896
2013-06-01,11492.4854477,213.8765738,3606.7457019,131.37973259999998,2288.5696339,808.3372321999999,231.1672252,2904.3349616,1308.0743865000002,103.2696005,110.60697329999999,1648.8102999,1957.935402,58.587545299999995,72.7921873,1058.2450846000002,1230.3245493,370.679755,437.6574772,109.0290439,122.1381813,1342.8088953,1561.5260663,576.8492862999999,731.2251002,64.2344728,39.0351277,91.4011355,19.2058378,904.9878424,743.8224575,1601.5039462,356.4314558,41.0948472,17.4926981,63.9968336,8.7953537,588.8313212,469.4137634,1038.3974473,191.927102,186.3033092,184.3764458,353.1902591,84.4672181,49.56308,59.4659639,95.7498627,26.3883186,678.575713,664.2331823,1266.302674,295.2233923,308.1986902,268.6505961,633.2517082,97.973392
2013-07-01,11479.9723997,213.36958170000003,3600.5858095,131.238087,2310.9249834,799.1313709,231.2200827,2888.6969824999996,1304.8055020000002,102.3312928,111.0382889,1640.9792773,1959.6065322,59.2300402,72.0080468,1066.0376211,1244.8873623,366.964116,432.1672549,108.8538087,122.366274,1337.1510752,1551.5459073,578.1625503,726.6429516999999,66.210579,36.1207138,91.9219235,19.1163654,908.2111791,732.7680982,1607.878398,351.7281342,42.4071856,16.8228546,63.4319453,8.5761015,606.7736689,459.2639522,1057.778235,187.1091273,182.3204822,184.6436338,348.4632454,83.7040095,49.5811318,59.2726769,96.777013,25.589261,683.0160745,654.1350007,1275.4775544,276.0683529,310.5237769,267.6387734,623.9419935,102.7009582
2013-08-01,11361.4097871,210.54764849999998,3567.2031345,130.099727,2284.9211018000005,787.6161888,228.09296139999998,2859.2816509,1293.6473742,100.7956199,109.7520286,1649.2731552,1917.9299793,58.813935900000004,71.2857911,1054.5754127,1230.3456891,362.3204784,425.29571039999996,108.7376041,119.3553573,1319.3582166,1539.9234343,562.6734725,730.9739016999999,63.4596201,37.3359998,90.4798337,19.2721949,906.2272198,743.0459354,1579.4460614,338.4839179,42.6855108,16.1284251,63.0165736,8.2692175,594.0475932,460.5278195,1037.1390398,193.2066493,179.9512373,182.3692411,337.3202042,87.9755062,49.8707376,58.8668665,94.3919471,24.9634102,672.6719041,646.6863125,1272.1016562,267.8217781,308.1516547,254.5218178,624.541883,106.4320187
2013-09-01,11539.2776889,212.04941989999998,3613.8105866000005,132.8520421,2336.8172946,808.0320924,230.60264500000002,2888.2452802999996,1316.868328,101.9397324,110.10968749999999,1667.8862917000001,1945.9242949,60.0977473,72.75429480000001,1085.2298922999998,1251.5874023000001,375.3151245,432.7169679,109.3713922,121.23125280000001,1336.1169073,1552.128373,578.0405791000001,738.8277489000001,63.9622579,37.9774745,91.1051888,19.0044987,928.3017963,739.5844954,1604.3711139,341.553181,44.8533412,15.2444061,65.7502321,7.0040627,617.501318,467.7285743,1069.2141558,182.3732465,193.0664318,182.2486927,346.905224,85.8117439,50.7748118,58.5965804,95.2576379,25.9736149,701.2612916,634.8556157,1291.1048082,261.0235648,321.9048938,256.1356853,630.2417284,108.5860205
2013-10-01,11482.559746899997,210.30450439999998,3582.8946951000003,132.9611013,2328.2044936,795.7379374,231.1494509,2892.2627845,1309.0447797000002,99.9866692,110.3178352,1641.51863,1941.3760651,60.604726600000006,72.35637469999999,1082.5521204000001,1245.6523732,371.0232881,424.7146493,109.4848312,121.6646197,1336.8067445000001,1555.45604,582.3411055,726.7036742,59.4643172,40.522352,87.2024775,23.1153577,893.9464482,747.5721818,1575.1686308,366.2074343,44.3141862,16.2905404,64.5681042,7.7882705,595.6841861,486.8679343,1047.1979716,198.4544016,177.2749115,193.7483766,343.812054,80.9025953,49.3392562,60.145575,95.121713,26.5429067,695.7091722,641.0975723,1277.6265967,277.8294433,312.0184242,270.3226813,615.1230977,111.5805765
2013-11-01,11445.9000442,209.56855940000003,3569.5084069,133.6458603,2319.4955384,797.8907842,228.91094579999998,2883.9688174,1302.9111317999998,100.31459190000001,109.25396749999999,1634.4090121,1935.0993948,60.3232723,73.322588,1082.0222602000001,1237.4732781999999,370.61360709999997,427.2771771,109.0925257,119.8184201,1336.3979528,1547.5708646,574.4423456,728.4687862,63.3799411,36.9346508,90.4192174,18.8347501,910.4686048,723.9404073,1583.8289678,351.270427,43.7499413,16.573331,64.9899396,8.3326484,591.8527833,490.1694769,1044.3608671,193.1124111,179.9654495,190.6481576,347.5106091,79.766568,52.0995121,56.9930136,97.7399363,22.0784838,696.9502354,639.4477174,1287.013504,260.5573606,310.3621326,264.080213,618.705384,109.7634022
2013-12-01,11537.592202700002,213.9279294,3603.961738,135.4886429,2324.4206532999997,806.6494241,230.6882945,2899.1123739000004,1323.3431466000002,102.23027040000001,111.697659,1658.2746367999998,1945.6871012,61.724581400000005,73.7640615,1084.0449511,1240.3757022,371.700585,434.9488391,108.2455381,122.44275640000001,1334.4365475,1564.6758264,582.6358291,740.7073175,65.9910717,36.2391987,91.4230691,20.2745899,917.391583,740.8830538,1592.8760725,352.8110287,44.2865265,17.4380549,64.7235917,9.0404698,593.1285363,490.9164148,1050.5777738,189.7979284,182.456978,189.243607,354.2139341,80.734905,52.3509194,55.8946187,99.0939671,23.3487893,689.6328732,644.8036743,1295.101613,269.5742134,312.9286774,269.7071517,626.6627597,114.0445578
2014-01-01,11323.767233099998,212.08384329999998,3552.0437350999996,128.7585072,2258.1988093,785.5656372,232.9600951,2859.457073,1294.6995329,101.202291,110.8815523,1631.6344442999998,1920.4092908,57.1828927,71.5756145,1040.9884436,1217.2103657,357.4006109,428.16502629999997,109.2543618,123.70573329999999,1315.2248989,1544.2321741,570.0402441,724.6592888,67.6258383,33.5764527,90.6611324,20.2204199,898.6845569,732.9498874,1588.8220505,331.5872403,42.7433638,14.4395289,64.433166,7.1424485,584.2323279,456.7561157,1028.0540531,189.1563126,172.1947896,185.2058213,351.2608226,76.9042037,52.5821027,56.6722591,98.9580383,24.747695,688.1118442,627.1130547,1268.1109585,276.1212156,311.1948478,258.8453963,621.0074711,103.6518177
2014-02-01,11464.5644341,213.48372010000003,3597.2349030000005,134.63224019999998,2310.6817515000002,797.7080157,233.04894579999998,2876.2693957,1301.5054621,101.8885975,111.59512260000001,1638.8054372000001,1958.4294658,60.179878200000005,74.452362,1073.0322002,1237.6495513,365.78573070000004,431.922285,108.46540619999999,124.5835396,1324.2065723,1552.0628234,570.1156196,731.3898425,67.6300804,34.2585171,91.1705069,20.4246157,929.0676387,709.7377985,1609.5200945,348.9093713,45.0447204,15.1351578,67.8403567,6.6120053,589.7611017,483.2710985,1038.9371275,198.7124238,178.7430601,187.0426706,358.8076885,73.1145965,51.3711816,57.0942246,99.9858605,24.5976791,699.4587965,624.7477758,1284.2766077,267.7862157,320.2824468,249.8331728,628.3881924,103.0016501
2014-03-01,11535.7075508,214.1221205,3636.6456225,131.5983638,2332.0937024000004,799.2964446,235.6682241,2878.7817525,1307.5013204000002,102.0126638,112.10945670000001,1670.6203850000002,1966.0252375,59.56217770000001,72.0361861,1085.1943037,1246.8993987000001,367.91604159999997,431.380403,109.5282902,126.13993389999999,1332.2425306,1546.5392219,572.6035805,734.8977399,64.7982109,37.2144529,89.6226479,22.4868088,921.0086952,749.6116898,1605.624993,360.4002445,43.4530212,16.1091565,65.0796171,6.956569,574.7248308,510.4694729,1033.8329455,213.0664532,171.5600428,196.3559988,353.0669316,78.3134714,51.8069624,57.7213278,99.7786302,26.3613037,700.7624924,631.4800382,1260.9678042,285.5714177,308.2277694,264.3758111,618.5480699,116.34967
2014-04-01,11555.060216099995,213.87350510000002,3642.5170535999996,132.85076469999998,2338.9286414000003,806.2701908,240.54407170000002,2874.7476990000005,1305.3282898,101.6488925,112.2246126,1671.6643138,1970.8527398,59.7303226,73.12044209999999,1087.0910392,1251.8376022000002,374.2210791,432.04911169999997,111.92536480000001,128.6187069,1322.8516608,1551.8960382,576.8859841000001,728.4423056999999,64.9000383,36.7488542,92.1770971,20.0475155,918.4338064,753.2305074,1611.2346282,359.6181116,43.7206263,16.0096963,65.1138235,8.0066186,570.9793113,516.1117279,1037.72033,214.1172722,177.2807617,196.9403174,352.4896429,79.5594688,52.1174297,59.8079351,103.5205143,25.0981926,698.6042103,624.2474505,1274.1950709,277.7009673,298.3373171,278.548667,617.0908496,111.3514561
2014-05-01,11553.348763000002,209.3802481,3603.4214067999997,136.41424999999998,2340.3698074,802.2575767000001,236.5574966,2909.3029258,1315.6450516,99.86168049999999,109.5185676,1656.0461538999998,1947.3752528999999,62.251165,74.163085,1094.4735979,1245.8962095000002,368.2553595,434.0022172,111.354348,125.20314859999999,1348.2322962,1561.0706296,579.9706028,735.6744488,65.0239635,34.837717,88.5862478,20.9323198,923.0273596,733.0187943,1606.8523099,340.522943,46.7364085,15.5147565,67.8846457,6.2784393,590.4293507,504.0442472,1044.8606013,201.0356082,178.8956399,189.3597196,355.4052553,78.5969619,52.6610493,58.6932987,101.1581463,24.0450023,704.9228417,643.3094545,1270.8736821,290.1969475,305.7163523,274.2542505,619.7518955,115.9225533
2014-06-01,11553.2234436,214.90710940000002,3613.9564631,131.2352248,2338.1505087,807.7203129,236.4299678,2896.6600397,1314.1638171999998,102.8165304,112.090579,1662.1073872,1951.8490759000001,59.4320249,71.8031999,1096.1614144,1241.9890943,373.7607054,433.95960749999995,111.4579769,124.9719909,1338.9992526,1557.6607871,581.1225039,733.0413133,66.4158082,36.4007222,90.6145429,21.4760361,906.3490779,755.7583093,1605.6667709,346.182305,43.0460115,16.3860134,64.5369408,7.2662591,593.1607545,503.0006599,1033.1947688,208.7943255,185.4220032,188.3387022,352.8789184,81.0806891,51.1203172,60.3376597,99.2650417,25.7069492,706.3919105,632.6073421,1261.9286735,295.7321136,303.3545415,277.7679624,613.2663513,119.774962
2014-07-01,11542.1595136,214.9152109,3611.4641549,128.0689157,2332.0711808999995,799.3939645,236.021743,2906.9742272999997,1313.2501164,103.17952070000001,111.73569020000001,1646.1136906000002,1965.3504642999999,58.1968629,69.8720528,1099.1459836,1232.9251973,368.3040666,431.0898979,110.3609465,125.6607965,1343.6940549,1563.2801724,588.7964612999999,724.4536551,67.1712813,36.0082394,92.5474585,19.1882317,914.003337,732.1103536,1651.8939345,313.4565298,42.6152777,15.5815852,63.6321153,6.2399375,606.3370791,492.8089045,1034.7420921,198.1831052,178.6081499,189.6959167,350.7918964,80.2980015,51.8122207,58.5487258,98.0218417,27.6389548,697.9195264,645.7745285,1258.9846037,304.2955687,312.5355027,276.2609586,622.0307299,102.4229252
2014-08-01,11572.763531500003,209.84517549999998,3623.1929104,130.9480909,2336.2995788999997,808.7620454,237.76075830000002,2912.9689862,1312.9859858999998,102.27165529999999,107.5735202,1669.2580751,1953.9348353,59.767792799999995,71.1802981,1097.0376773,1239.2619015999999,376.17167340000003,432.590372,112.829583,124.9311753,1345.0994141,1567.8695721000001,584.997905,727.9880809,67.084204,35.1874513,89.2696248,18.3038954,905.2628436,763.9952315,1615.0456883,338.889147,42.8302571,16.9375357,65.2914688,5.8888293,589.3730649,507.6646124,1025.0049829,214.2569187,180.8333019,195.3383715,352.1948072,80.3955648,51.3065451,61.5230379,97.0724045,27.8587708,701.7351617,643.3642524,1260.553421,307.3161511,305.1632364,279.8346686,616.2148344,111.7732465
2014-09-01,11533.778449899997,207.2063134,3613.1713,128.8531552,2318.5789688,804.0512316,236.1637282,2911.0879238999996,1314.6658287999999,101.4982464,105.708067,1652.0715132999999,1961.0997867,59.280121199999996,69.573034,1090.4294398,1228.149529,373.5260972,430.5251344,112.0977443,124.06598389999999,1341.1441534,1569.9437705,588.7519358,725.9138929999999,65.1010778,36.3971686,88.3226048,17.3854622,900.8318614,751.2396519,1624.9452799,336.1545068,42.1037549,17.1763663,62.6343046,6.9387294,588.3880834,502.0413564,1024.173634,203.975895,182.8509246,190.6751726,352.9283361,77.5967983,50.2256084,61.8721359,99.732925,24.3330589,703.9496152,637.1945382,1263.0607742,306.8829963,313.9528982,274.7990376,615.1705556,110.7433374
2014-10-01,11550.147340900001,206.3995871,3622.4713031,131.3617456,2315.5841788,798.4161011000001,239.95050050000003,2917.7178609000002,1318.2460638000002,102.208013,104.1915741,1664.2766658,1958.1946373,59.2684661,72.09327950000001,1076.0148557,1239.5693231,368.6666735,429.7494276,114.3926591,125.5578414,1346.8314043,1570.8864566000002,588.7979081,729.4481557,66.5579667,35.6500463,88.2594568,15.9321173,882.9273596,781.3493062,1620.350508,337.8441293,42.2670672,17.0013989,64.7261366,7.3671429,592.2715053,483.7433504,1030.3190444,209.2502787,187.0704196,181.5962539,353.6805565,76.0688711,50.406206,63.9864531,101.0422113,24.5156301,710.0550661,636.7763382,1261.5690672,309.3173894,315.9347388,272.8631693,614.2495658,115.1985899
2014-11-01,11581.725703900001,212.6696829,3634.0319285000005,132.0794204,2305.5081098,801.2815263,242.2367914,2928.5055357,1325.4127088999999,105.332278,107.33740490000001,1657.5198494,1976.5120791,60.224568100000006,71.8548523,1079.1766017,1226.3315080999998,370.7444639,430.5370624,113.923769,128.3130224,1345.2743771,1583.2311585999998,589.7763116000001,735.6363973,66.3475349,38.9847431,89.4579568,17.8794481,879.0475775,778.4722719,1642.8477243,333.6643548,44.2281388,15.9964293,65.3957925,6.4590598,582.7823442,496.3942575,1025.9051891,200.426319,181.7133648,189.0310991,353.5136754,77.023387,52.7592901,61.1644789,101.4602965,26.8527259,707.9364963,637.3378808,1273.4585977,309.7725609,310.8573744,278.9189372,635.0583899,100.5780074
2014-12-01,11715.693914099998,213.6992047,3662.4055694,131.5675871,2342.3895091999993,804.9740211,243.66359569999997,2988.0975477,1328.8968791999998,103.6887814,110.01042330000001,1674.774845,1987.6307244,61.0198405,70.5477466,1097.0043163999999,1245.3851928,370.80795939999996,434.1660617,114.7292673,128.9343284,1381.6443444000001,1606.4532033,591.3296027,737.5672764999999,64.9680277,38.7207537,92.9142034,17.0962199,900.9448325,773.8300125,1662.8953395,324.7353849,44.1895861,16.8302544,63.0389398,7.5088068,617.7926929,479.2116235,1038.6012537,206.7839391,182.4698196,188.3381398,353.2151188,80.9509429,53.9288747,60.8003926,103.4822286,25.4520998,715.1949151,666.4494293,1309.0449335,297.4082698,316.4492042,274.8803985,634.9302163,102.6370602
2015-01-01,11467.381082399997,209.0866342,3576.8647306999997,130.9858475,2279.415481,790.0775281,238.7955149,2933.3129709000004,1308.8423751,102.0260333,107.0606009,1637.293434,1939.5712967,60.3582861,70.6275614,1066.6101154,1212.8053656,364.62575000000004,425.4517781,111.1856379,127.60987700000001,1343.0677224,1590.2452485,573.6644199,735.1779551999999,64.3069903,37.719043,91.0493205,16.0112804,903.3649296,733.9285044,1612.1323059,327.4389908,44.9824317,15.3758544,63.7717783,6.8557831,604.4016868,462.2084286,1009.1515833,203.6537823,180.7461261,183.8796239,350.8565378,74.5952403,53.2062388,57.9793991,103.7337624,23.8761146,692.210137,650.8575854,1290.7378545,299.507394,307.0709282,266.5934917,634.8260822,100.351873
2015-02-01,11724.132316900002,209.8897849,3658.4791047,133.07386879999999,2337.5043489,802.6942248,241.4018746,3006.5737716,1334.5153386,101.7549244,108.1348605,1675.8763641,1982.6027405999998,62.128991299999996,70.9448775,1095.3207989,1242.18355,370.6256333,432.06859149999997,112.2210354,129.1808392,1383.4723102,1623.1014613999998,588.6258978999999,745.8894407,65.0700569,36.6848675,88.8125136,19.3223469,928.6227555,747.2536086,1656.43257,326.1701706,46.1701911,15.9588002,63.4035312,7.5413463,605.8101288,489.5106701,1035.1006521,207.0828979,180.804107,189.8215263,358.0477451,74.0208464,53.1530914,59.067944,103.2086045,25.9722347,709.4706296,674.0016806,1313.0165799,310.0848815,313.8680559,274.757842,631.7838895,114.1055512
2015-03-01,11698.200691099999,212.9224977,3678.2040672,134.9432707,2310.5429319,807.6714038,240.7339029,2985.6567388999997,1327.5258780000001,104.161033,108.7614647,1684.7732584999999,1993.4308087,62.3029898,72.6402809,1079.5507428,1230.9921891,373.8377906,433.83361319999995,113.86146310000001,126.8724398,1366.3445173,1619.3122216000002,588.5781802,738.9476978,63.5491454,40.6118876,88.1600226,20.6014421,918.6636559,766.1096026,1653.937301,339.4935077,44.8078235,17.4951663,63.3637448,9.2765361,588.4837836,491.0669592,1034.4816462,196.5105429,178.4057888,195.4320018,357.259937,76.5736762,54.5579997,59.3034634,102.133927,24.7385128,698.7536082,667.5909091,1302.8929848,316.4192368,308.6809195,279.8972607,618.8438025,120.1038953
2015-04-01,11711.5074593,214.85610960000002,3692.872468,135.6644866,2323.2362009999997,807.9401782,240.2357958,2984.1849826,1312.5172375000002,104.5674697,110.2886399,1685.8160719,2007.0563961,63.2138678,72.4506188,1087.6956900999999,1235.5405108999998,376.1831594,431.75701879999997,112.85140709999999,127.38438869999999,1378.3932661,1605.7917165000001,582.7599683000001,729.7572692,65.8786343,38.6888354,90.4999571,19.7886828,928.3694266,757.4466453,1632.1419635,374.9144326,45.0631249,18.1507429,64.034483,8.4161358,606.3884918,481.3071983,1030.146851,205.3936599,180.5154979,195.6676615,352.6082356,79.1487832,51.9521507,60.8992564,101.3816945,26.0026942,692.7627925,685.6304736,1296.1564757,309.6352408,310.8379322,271.9220361,608.9123259,120.8449433
2015-05-01,11781.440931199995,214.1078769,3689.1358662,133.667994,2347.6795139,810.4260192,239.8436633,3002.1502511,1344.4297465999998,103.5352983,110.5725786,1690.2995269,1998.8363393,61.679756499999996,71.9882375,1107.005244,1240.6742699,376.9054661,433.52055310000003,113.1842709,126.6593924,1384.1130807,1618.0371704,601.4188014,743.0109451999999,68.1292824,35.4060159,91.422663,19.1499156,943.6316745,746.6678524,1637.2530769,361.5832624,43.9309809,17.7487756,63.7246059,8.2636316,610.6589527,496.3462913,1044.7340272,195.9402427,180.3783834,196.5270827,347.586025,85.9345281,52.7265086,60.4577623,100.0364303,26.6229621,688.2549049,695.8581758,1293.9705846,324.0665858,322.8500942,278.5687072,619.8060429,123.2049023
2015-06-01,11752.901483900001,212.678701,3702.7176475,136.67925189999997,2341.7630968,804.9788080999999,239.92064259999998,2990.4109793,1323.7523567,103.22823559999999,109.45046540000001,1702.1925032,2000.5251443,62.726242799999994,73.9530091,1108.226156,1233.5369408,380.6000102,424.3787979,112.983983,126.9366596,1375.0594732999998,1615.351506,591.1990533,732.5533034,65.5497729,37.6784627,89.762803,19.6876624,957.2951372,744.897366,1643.9754788,356.5496655,44.2039536,18.5222892,66.1546776,7.7983315,622.308868,485.917288,1031.0917981,202.4451427,177.4781846,203.1218256,339.9139603,84.4648376,53.7850992,59.1988838,98.5163511,28.4203085,680.7816283,694.277845,1288.0991952,327.2523108,309.6292612,281.5697921,616.7748657,115.7784377
2015-07-01,11759.912064699998,214.4252022,3724.7320587,136.2743114,2335.4148127,799.827778,238.9682052,2992.2336711000003,1318.0360254,106.20789630000002,108.21730589999999,1717.8143786,2006.9176800999999,62.14401409999999,74.1302973,1099.8055078,1235.6093048999999,380.529678,419.29810000000003,112.0495413,126.9186639,1372.9149475,1619.3187235999999,584.7159054,733.32012,66.251534,39.9563623,89.2507242,18.9665817,973.9966853,743.8176933,1667.0163346,339.9013455,45.5965394,16.5474747,65.504457,8.6258403,621.5811265,478.2243813,1026.5140106,209.0952943,181.6540559,198.8756221,340.953386,78.344714,53.5398593,58.509682,100.5692461,26.3494178,689.2777871,683.6371604,1307.022776,312.2959476,306.0938167,278.6220887,612.6841942,120.6359258
2015-08-01,11702.6312551,209.5578768,3708.7851655000004,135.6396291,2333.9976988999997,800.0579065999999,240.72779350000002,2960.3940669000003,1313.4711178,104.17463219999999,105.3832446,1722.0270035,1986.758162,62.5882519,73.0513772,1096.9933178,1237.0043811,380.3728987,419.6850079,112.631945,128.09584850000002,1359.145508,1601.2485589,588.2184473,725.2526705,65.3357757,38.8388565,88.3066082,17.0766364,958.0430965,763.983907,1646.7497972,340.0083648,45.6864513,16.9018006,64.0720926,8.9792846,596.7948705,500.1984473,1028.0790264,208.9253547,183.822764,196.5501347,336.3589958,83.3260121,52.039029,60.592916,103.4295184,24.6663301,671.8862066,687.2593014,1289.0158887,312.2326702,313.1014091,275.1170382,609.0298226,116.2228479
2015-09-01,11771.0386776,210.58269610000002,3742.2663795999997,136.83704500000002,2355.2274679999996,797.6356077,240.48988440000002,2977.5712842999997,1310.4283125,104.81088249999999,105.7718136,1741.6907852,2000.5755944,62.0778587,74.75918630000001,1108.547891,1246.679577,377.2372211,420.3983866,112.2912151,128.1986693,1372.5712036,1605.0000807000001,581.3738288,729.0544837,66.4059094,38.4049731,85.210479,20.5613346,983.0786973,758.6120879,1636.076237,364.4993574,45.8523449,16.2255138,67.8237287,6.9354576,601.0537029,507.4941881,1044.0048302,202.6747468,185.4970669,191.7401542,337.7743749,82.6240117,53.9226107,58.3686044,101.4861893,26.71248,688.0926565,684.4785471,1289.9292247,315.070856,305.7186005,275.6552283,615.6398413,113.4146424
2015-10-01,11865.775915799999,209.6869827,3757.9632839,134.5845648,2380.4300579,799.9633637,240.4262452,3019.172419,1323.5489986000002,103.5075894,106.17939330000002,1741.5265405999999,2016.4367433000002,60.597669800000006,73.986895,1124.4942592,1255.9357987,378.2897213,421.6736424,112.8211381,127.6051071,1389.7488115,1629.4236075000001,596.8357471,726.7132515000001,68.4794862,35.0281032,85.9251042,20.2542891,969.2003572,772.3261834,1675.7243837,340.7123596,43.4829913,17.1146785,66.0762539,7.9106411,606.1226798,518.3715794,1039.0498106,216.8859881,180.8399528,197.4497685,332.6870811,88.9865613,54.3001125,58.5210256,100.5547643,27.0503428,692.1420892,697.6067223,1306.4462209,322.9773866,306.6538257,290.1819214,614.6517145,112.061537
2015-11-01,11935.266320199999,213.70932669999996,3812.3499469000003,133.804369,2376.5128617,810.7447851,241.33903269999996,3034.7627261,1312.0432720000001,107.11077499999999,106.5985517,1777.0637108,2035.2862361,62.018604800000006,71.7857642,1122.1975509,1254.3153108,384.4693552,426.27542989999995,113.6129984,127.7260343,1406.6760282,1628.0866979,588.4212356,723.6220364000001,68.4425977,38.6681773,85.971817,20.6267347,1006.4940029,770.5697079,1682.9752182,352.3110179,44.1444801,17.8741247,62.9618386,8.8239256,612.5436362,509.6539147,1041.8687728,212.446538,188.0858029,196.3835523,337.9668248,88.3086051,54.0278352,59.5851632,101.1834682,26.5425661,707.8260973,698.8499309,1316.9304946,311.1562033,300.5170949,287.9041407,609.1750878,114.4469486
2015-12-01,12025.029178999997,218.88560579999998,3834.125839,135.9194948,2399.9845602,816.0146096000001,239.6680096,3046.9253334,1333.5057266000001,109.7601595,109.1254463,1795.1197871,2039.0060519,63.236529700000006,72.6829651,1130.1986510000002,1269.7859091999999,388.45524950000004,427.5593601,113.56275790000001,126.1052517,1387.5192929999998,1659.4060404000002,601.9111368,731.5945898,68.1235949,41.6365646,90.364038,18.7614083,1028.0757373,767.0440498,1695.4688057,343.5372462,45.5438095,17.6927202,63.6652701,9.017695,615.8694569,514.3291941,1055.485802,214.3001072,191.212508,197.2427415,340.7002181,86.859142,55.0662753,58.4964826,100.9190273,25.1862244,720.0590371,667.4602559,1355.6398842,303.7661562,309.2226398,292.688497,613.5735837,118.0210061
2016-01-01,11759.615746200001,215.01231149999998,3740.2185986,132.420113,2352.4449787000003,795.8226060000001,236.5965861,2980.8189727000004,1306.2815796,107.132951,107.8793605,1736.1347778,2004.0838208,61.9963213,70.4237917,1098.9009972,1253.5439815,373.61226550000003,422.21034050000003,109.8224054,126.7741807,1357.5115371000002,1623.3074356000002,586.0524705,720.2291091,69.5845311,37.5484199,89.6767284,18.2026321,982.580972,753.5538058,1652.1602803,351.9235405,47.0784959,14.9178254,62.5747984,7.8489933,600.3267599,498.5742373,1045.4162515,208.12773,181.8311343,191.7811312,339.4754854,82.7348551,54.3560878,55.466317599999996,101.1667947,25.607386,708.9103677,648.6011694,1312.7524969,310.5549387,301.6172294,284.4352411,605.6324895,114.5966196
2016-02-01,11975.894034399998,212.64172390000002,3801.5820738,130.85066460000002,2392.8147719,809.5507656999999,238.0599569,3078.4994052,1311.8946724,106.65120970000001,105.99051419999999,1776.0289389,2025.5531349,61.9298975,68.9207671,1122.268648,1270.5461238999999,381.4760457,428.07471999999996,111.42828159999999,126.6316753,1407.7620538,1670.7373514,590.0154738,721.8791986,68.9369774,37.7142323,88.911255,17.0792592,996.5257237,779.5032152,1681.4179678,344.1351671,45.7830153,16.1468822,61.5503483,7.3704188,623.6824528,498.5861952,1057.5476849,212.998439,187.0955397,194.380506,346.2800208,81.7946992,54.9893255,56.4389561,103.7082922,22.9233831,733.1329175,674.6291363,1341.9202068,328.8171446,302.8273522,287.1881216,601.6431325,120.2360661
